classe_bilan_dpe,code_departement_insee,annee_construction_dpe,version,surface_habitable_logement,type_installation_chauffage,type_energie_chauffage,type_generateur_chauffage,type_generateur_chauffage_anciennete,nb_generateur_chauffage,nb_installation_chauffage,type_generateur_climatisation,type_generateur_climatisation_anciennete,type_installation_ecs,type_energie_ecs,type_generateur_ecs,type_generateur_ecs_anciennete,ecs_solaire,nb_generateur_ecs,nb_installation_ecs,plusieurs_facade_exposee,type_ventilation,type_production_energie_renouvelable,type_vitrage,type_materiaux_menuiserie,type_gaz_lame,type_fermeture,vitrage_vir,surface_vitree_nord,surface_vitree_sud,surface_vitree_ouest,surface_vitree_est,traversant,facteur_solaire_baie_vitree,presence_balcon,l_orientation_baie_vitree,type_isolation_mur_exterieur,materiaux_structure_mur_exterieur,epaisseur_structure_mur_exterieur,surface_mur_totale,surface_mur_exterieur,surface_mur_deperditif,local_non_chauffe_principal_mur,l_orientation_mur_exterieur,type_isolation_plancher_bas,type_plancher_bas_deperditif,surface_plancher_bas_totale,surface_plancher_bas_deperditif,local_non_chauffe_principal_plancher_bas,type_adjacence_principal_plancher_bas,type_isolation_plancher_haut,type_plancher_haut_deperditif,surface_plancher_haut_totale,surface_plancher_haut_deperditif,local_non_chauffe_principal_plancher_haut,type_adjacence_principal_plancher_haut,type_porte,surface_porte,classe_inertie
C,56.0,2006,2.0,45.85,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,solaire photovoltaïque,double vitrage,métal avec rupture de pont thermique,argon ou krypton,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",0.0,20.04097566956837,24.590677428633388,6.46,23.617383507017973,non traversant,0.56,0.0,1.0,ITI,murs en blocs de béton creux,20.0,25.79,7.18,25.79,circulation sans ouverture directe sur l'extérieur,1.0,non isole,unknown,46.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,46.0,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),toute menuiserie porte opaque pleine isolée,1.89,Moyenne
C,83.0,2011,2.1,41.73,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,collectif,solaire,ecs solaire,unknown,1.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,26.09274928090764,5.83,non traversant,0.46,1.0,1.0,ITI,murs en béton banché,20.0,17.74,10.07,10.07,circulation sans ouverture directe sur l'extérieur,1.0,non isole,unknown,41.73,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,41.73,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en pvc porte avec 30-60% de vitrage simple,1.93,Lourde
C,37.0,2009,2.1,51.19,collectif,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,collectif,gaz,chaudiere gaz,récent(<15ans),0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,bois,air sec,abscence de fermeture pour la baie vitrée,0.0,4.18,24.590677428633388,4.85,23.617383507017973,est ouest,0.47,0.0,2.0,ITE,murs en blocs de béton creux,20.0,42.49,24.17,42.49,circulation avec ouverture directe sur l'extérieur,2.0,inconnu,unknown,51.19,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,51.19,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),toute menuiserie porte opaque pleine isolée,1.91,Légère
C,13.0,0,2.1,70.69,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation naturelle par conduit,unknown,double vitrage,pvc,argon ou krypton,abscence de fermeture pour la baie vitrée,1.0,10.04,24.590677428633388,26.09274928090764,23.617383507017973,non traversant,0.38,0.0,1.0,ITI,murs en blocs de béton pleins,20.0,87.3400755124056,22.31,22.31,circulation sans ouverture directe sur l'extérieur,2.0,inconnu,unknown,70.69,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,70.69,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en pvc porte avec 30-60% de vitrage simple,1.9,Légère
C,31.0,2006,2.1,44.26,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,1.95,24.590677428633388,26.09274928090764,5.85,90°,0.44,0.0,2.0,ITI,murs en briques creuses,20.0,58.6,14.4,14.4,circulation sans ouverture directe sur l'extérieur,2.0,inconnu,dalle béton,44.26,44.26,unknown,terre-plein,inconnu,unknown,44.26,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en pvc porte opaque pleine,1.9,Légère
C,56.0,0,2.1,70.0,individuel,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,récent(<15ans),0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e > 12 mm),0.0,1.96,5.68,26.09274928090764,0.6,nord sud,0.51,0.0,3.0,inconnu,murs en blocs de béton creux,20.0,83.75,71.5,83.75,circulation sans ouverture directe sur l'extérieur,4.0,inconnu,unknown,70.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,inconnu,70.0,70.0,unknown,extérieur,toute menuiserie porte opaque pleine isolée,1.85,Légère
C,29.0,2006,2.0,65.45,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,métal avec rupture de pont thermique,inconnu,Volet roulant PVC ( e ≤ 12 mm),0.0,4.12,8.38,26.09274928090764,23.617383507017973,nord sud,0.51,0.0,2.0,ITI,murs en blocs de béton creux,25.0,18.04,17.0,18.04,circulation avec ouverture directe sur l'extérieur,2.0,ITE,"plancher lourd type entrevous terre-cuite, poutrelles béton",73.92,73.92,garage,garage,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,toute menuiserie porte opaque pleine isolée,1.69,Lourde
C,35.0,2010,2.1,64.41,individuel,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,récent(<15ans),0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),1.0,3.04,4.03,2.9,23.617383507017973,tout azimut,0.45,0.0,3.0,ITI,murs en béton banché,20.0,77.39,50.55,50.55,unknown,4.0,inconnu,unknown,66.98,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITI,combles aménagés sous rampant,66.98,66.98,comble faiblement ventilé,comble faiblement ventilé,toute menuiserie porte opaque pleine isolée,2.04,Légère
C,31.0,2000,2.1,64.0,individuel,electricite,pac air/air,neuf,2.0,2.0,pac air/air,neuf,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e > 12 mm),0.0,20.04097566956837,6.3,26.09274928090764,3.96,90°,0.46,0.0,2.0,ITI,murs en blocs de béton creux,20.0,43.082,33.754,43.082,circulation sans ouverture directe sur l'extérieur,3.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITI,plafond en plaque de plâtre,64.0,64.0,comble faiblement ventilé,comble faiblement ventilé,toute menuiserie porte opaque pleine isolée,2.0,Moyenne
C,59.0,1978,2.0,50.0,collectif,reseau de chaleur,reseau de chaleur,unknown,1.0,1.0,unknown,unknown,collectif,reseau de chaleur,reseau de chaleur,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),1.0,20.04097566956837,250.91,282.17,140.53,tout azimut,0.38,1.0,3.0,ITE,murs en béton banché,20.0,2991.6,1844.64,2991.6,circulation sans ouverture directe sur l'extérieur,4.0,non isole,dalle béton,1126.18,1126.18,circulation,terre-plein,ITE,dalle béton,1186.8,1186.8,circulation sans ouverture directe sur l'extérieur,extérieur,autre type de porte,98.04,Très Lourde
C,38.0,1947,2.1,150.71,individuel,electricite,pac air/air,ancien,2.0,2.0,unknown,unknown,individuel,gaz,chaudiere gaz,ancien,0.0,1.0,1.0,1.0,Ventilation par ouverture des fenêtres,unknown,double vitrage,pvc,air sec,abscence de fermeture pour la baie vitrée,0.0,12.6,19.44,26.09274928090764,23.617383507017973,nord sud,0.44,0.0,2.0,non isole,murs en pierre de taille et moellons constitué d'un seul matériaux,55.0,104.76,51.96,77.36,circulation avec ouverture directe sur l'extérieur,2.0,non isole,dalle béton,150.71,150.71,unknown,sous-sol non chauffé,non isole,unknown,150.71,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,2.0,Lourde
C,94.0,1967,2.1,69.0,collectif,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,24.2,365.2,279.4,est ouest,0.44,1.0,3.0,ITE,murs en béton banché,20.0,3468.0,1972.0,2500.0,circulation sans ouverture directe sur l'extérieur,4.0,ITE,dalle béton,276.0,276.0,hall,sous-sol non chauffé,ITE,dalle béton,312.0,312.0,unknown,extérieur,unknown,7.928796003151214,Très Lourde
C,62.0,2008,2.1,60.0,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,solaire photovoltaïque,double vitrage,métal avec rupture de pont thermique,inconnu,Volet roulant PVC ( e ≤ 12 mm),1.0,20.04097566956837,24.590677428633388,5.76,6.0,est ouest,0.41,0.0,2.0,ITI,murs en béton banché,25.0,18.14,12.24,18.14,circulation sans ouverture directe sur l'extérieur,1.0,non isole,unknown,60.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,60.0,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),toute menuiserie porte opaque pleine isolée,2.1,Lourde
C,6.0,1931,2.1,93.0800018310547,individuel,electricite,pac air/air,ancien,1.0,1.0,pac air/air,récent(<15ans),individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation naturelle par conduit,unknown,simple vitrage,bois,unknown,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",0.0,20.04097566956837,24.590677428633388,2.42,9.68,est ouest,0.52,0.0,2.0,non isole,murs en pierre de taille et moellons constitué d'un seul matériaux,30.0,112.74,30.236,30.236,circulation sans ouverture directe sur l'extérieur,2.0,non isole,unknown,93.08,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,93.08,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),toute menuiserie porte isolée avec double vitrage,2.0,Légère
C,1.0,0,2.2,48.19,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),0.0,20.16,44.1,18.9,22.68,tout azimut,0.44,1.0,4.0,ITI,murs en blocs de béton creux,20.0,557.36,404.84,404.84,circulation sans ouverture directe sur l'extérieur,4.0,ITE,dalle béton,268.26,268.26,autres dépendances,sous-sol non chauffé,ITI,plafond bois sous solives bois,278.05,278.05,comble faiblement ventilé,comble faiblement ventilé,porte simple en bois porte avec double vitrage,27.72,Moyenne
C,33.0,2014,2.1,43.47,individuel,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,récent(<15ans),0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),1.0,3.44,3.87,26.09274928090764,1.92,tout azimut,0.38,1.0,3.0,ITI,murs en béton banché,225.0,65.31,38.81,38.81,circulation sans ouverture directe sur l'extérieur,3.0,inconnu,unknown,43.47,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,dalle béton,43.47,43.47,unknown,extérieur,porte simple en bois porte avec double vitrage,1.9,Légère
C,92.0,0,2.1,94.56,collectif,gaz,chaudiere gaz,neuf,1.0,1.0,unknown,unknown,collectif,gaz,chaudiere gaz,neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),0.0,2.77,9.23,8.78,23.617383507017973,tout azimut,0.44,1.0,3.0,ITI,murs en béton banché,20.0,52.12,52.12,52.12,unknown,3.0,non isole,unknown,94.56,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,94.56,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),unknown,7.928796003151214,Lourde
C,38.0,0,2.1,58.17,individuel,gaz,chaudiere gaz,neuf,1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e > 12 mm),1.0,1.3,5.9,26.09274928090764,23.617383507017973,nord sud,0.38,0.0,2.0,ITE,murs en béton banché,20.0,44.3,21.3,44.3,circulation sans ouverture directe sur l'extérieur,2.0,inconnu,unknown,58.17,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,58.17,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,2.0,Légère
C,34.0,1970,2.1,79.0,individuel,electricite,pac air/air,neuf,1.0,1.0,pac air/air,neuf,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Ventilation naturelle par conduit,unknown,double vitrage,pvc,air sec,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",0.0,9.0,2.88,26.09274928090764,23.617383507017973,nord sud,0.4,1.0,2.0,non isole,murs en pierre de taille et moellons constitué d'un seul matériaux,25.0,64.57,53.37,64.57,circulation sans ouverture directe sur l'extérieur,3.0,non isole,unknown,79.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,79.0,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,1.8,Légère
C,13.0,2006,2.1,69.21,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,pvc,air sec,"Persienne coulissante ou volet battant PVC, volet battant bois (e > 22 mm)",0.0,4.0,7.04,26.09274928090764,23.617383507017973,nord sud,0.46,1.0,2.0,inconnu,murs en blocs de béton creux,20.0,44.82,44.82,44.82,unknown,3.0,inconnu,unknown,69.21,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,69.21,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,2.05,Légère
C,44.0,2019,2.1,44.83,individuel,gaz,chaudiere gaz,neuf,1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,solaire photovoltaïque,double vitrage,pvc,argon ou krypton,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",1.0,3.08,24.590677428633388,1.84,1.84,tout azimut,0.38,0.0,3.0,ITI,murs en blocs de béton creux,20.0,39.3,39.3,39.3,unknown,1.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITI,dalle béton,45.05,45.05,unknown,extérieur,toute menuiserie porte opaque pleine isolée,1.94,Lourde
C,9.0,2005,2.1,39.0,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,1.0,unknown,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),1.0,0.5,24.590677428633388,5.5,23.617383507017973,non traversant,0.39,0.0,2.0,ITI,murs en briques creuses,20.0,26.1656,26.1656,26.1656,unknown,2.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITE,plafond en plaque de plâtre,39.0,39.0,comble faiblement ventilé,comble faiblement ventilé,unknown,7.928796003151214,Lourde
C,6.0,1895,2.1,74.3199996948242,individuel,electricite,pac air/eau,neuf,1.0,1.0,pac air/eau,neuf,individuel,electricite,ballon accumulation electrique,unknown,0.0,1.0,1.0,0.0,Extracteur mécanique sur conduit non modifié de ventilation naturelle existante,unknown,double vitrage,pvc,inconnu,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",1.0,3.5001,5.7112,26.09274928090764,23.617383507017973,nord sud,0.35,0.0,2.0,ITI,murs en pierre de taille et moellons avec remplissage tout venant,60.0,100.421695200347,44.1541004888061,51.586871675008,circulation sans ouverture directe sur l'extérieur,3.0,non isole,unknown,74.32,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITI,combles aménagés sous rampant,95.116,95.116,unknown,extérieur,porte simple en bois porte opaque pleine,2.5894,Légère
C,76.0,1907,2.0,80.0,individuel,gaz,chaudiere gaz,récent(<15ans),1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,récent(<15ans),0.0,1.0,1.0,0.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,pvc,argon ou krypton,abscence de fermeture pour la baie vitrée,0.0,20.04097566956837,24.590677428633388,3.8,6.11,est ouest,0.44,0.0,2.0,ITI,murs en briques pleines simples,34.0,49.63,30.47,49.63,circulation sans ouverture directe sur l'extérieur,2.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITE,combles aménagés sous rampant,52.0,52.0,locaux non chauffés non accessible,extérieur,porte simple en bois porte opaque pleine,1.8,Moyenne
C,57.0,0,2.1,41.5,individuel,gaz,chaudiere gaz,neuf,1.0,1.0,unknown,unknown,individuel,gaz,chaudiere gaz,neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e > 12 mm),1.0,20.04097566956837,24.590677428633388,3.12,23.617383507017973,non traversant,0.38,0.0,1.0,ITI,murs en blocs de béton creux,20.0,67.74,59.74,67.74,garage privé collectif,3.0,ITI,dalle béton,41.5,41.5,unknown,terre-plein,ITE,plafond bois sous solives bois,41.5,41.5,unknown,extérieur,toute menuiserie porte isolée avec double vitrage,2.14,Légère
C,75.0,2022,2.0,54.86,collectif,reseau de chaleur,reseau de chaleur,unknown,1.0,1.0,unknown,unknown,collectif,reseau de chaleur,reseau de chaleur,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,solaire photovoltaïque,double vitrage,pvc,argon ou krypton,"Jalousie accordéon, fermeture à lames orientables y compris les vénitiens extérieurs tout métal, volets battants ou persiennes avec ajours fixes",0.0,20.04097566956837,24.590677428633388,431.26,435.5,est ouest,0.46,0.0,2.0,ITI,murs en pan de bois,18.0,8590.395,8590.395,8590.395,unknown,1.0,ITI,dalle béton,753.7,753.7,unknown,extérieur,ITE,dalle béton,798.4,798.4,unknown,extérieur,unknown,7.928796003151214,Légère
